Bike index,x_zero,y_zero,x_rear_wheel_center,y_rear_wheel_center,x_BB,y_BB,x_front_wheel_center,y_front_wheel_center,x_head_tube_top,y_head_tube_top,x_rear_tube_connect_seat_tube,y_rear_tube_connect_seat_tube,x_top_tube_connect_seat_tube,y_top_tube_connect_seat_tube,x_top_tube_connect_head_tube,y_top_tube_connect_head_tube,x_down_tube_connect_head_tube,y_down_tube_connect_head_tube,x_stem_top,y_stem_top,x_front_fork,y_front_fork,x_saddle_top,y_saddle_top,x_seat_tube_top,y_seat_tube_top
68,69.80783877355927,152.3342276734381,69.80783877355927,152.3342276734381,107.12194448036763,150.91146032962823,165.78901998822505,149.43963204292834,144.09625557766054,90.25218461998,99.92086212022386,125.79830169557485,98.80143428202551,121.89439288380433,146.92428380047744,100.11469109182136,149.3988084954422,108.74438425468253,148.3406920426699,89.03511204849215,161.56111078821291,140.18112363367683,93.18240662826,74.6677603119305,93.18240662826,102.29851468372095
69,80.2121858665939,144.33729398236872,80.2121858665939,144.33729398236872,119.09766250530652,150.02836335760827,176.96013854976798,145.51475661172861,157.50150858076177,94.86841710115327,105.69762740734048,101.70939778103562,105.31456401614557,100.32811581591591,159.69156112028423,102.2619105670835,161.12360137474093,107.09639744500247,167.0811091105702,92.74467079344328,172.52840238024822,135.13278638439266,104.67559912783676,77.93610597632288,104.67559912783676,98.02408286248595
70,86.25511859422157,145.6619394403986,86.25511859422157,145.6619394403986,117.30203424040602,146.93752395553852,169.52250185251796,145.6619394403986,149.96212946410748,90.72008722630201,103.72727117385118,104.90924859061172,103.24226918629668,103.40765353620534,152.01041350227308,97.86330256608946,158.23719697829645,119.57867719904328,159.59404050138625,88.84783338128878,163.97802986060108,137.7619598214299,102.65107820309308,89.35591898901163,102.65107820309308,101.57729102353944
71,79.97049647857237,141.88424683786891,79.97049647857237,141.88424683786891,119.49218737608206,148.55653507090838,176.58931271145963,141.88424683786891,154.46310570679967,86.9900672195618,104.89573589585255,100.81369352622292,104.3067396088476,98.88717347859533,157.2018665051574,95.67630673254935,160.27950898984892,105.43734164052916,165.22324066959186,86.14322623232678,171.65983202667542,132.8480040725638,103.77973526216081,80.75655137126165,103.77973526216081,97.16341993128233
72,80.84901018219475,146.25067075507857,80.84901018219475,146.25067075507857,117.54972361539038,153.11920275967802,175.73600188292582,146.25067075507857,152.33571146801552,83.67618177111018,102.26451165157317,98.62619914144487,101.03525192207036,95.24883579199101,155.6541166094862,95.24883579199101,159.3664828093523,108.1953952982308,161.16668118821482,83.67618177111018,169.0188495045173,137.65104012449834,100.32357523656873,78.58279591684978,100.32357523656873,93.29352016862299
73,78.78798777481803,147.0356458413185,78.78798777481803,147.0356458413185,118.39452338881021,153.21732464545804,177.7582642857056,147.0356458413185,155.30511895212788,88.61744889302926,103.00299856064663,104.4016445000101,102.73443141061239,103.54985832287596,157.79391917379633,97.01949763151443,161.78883638154332,110.50611210280456,166.5948630131286,85.27327434749282,170.94735019625307,136.73216018824965,101.34015936387794,77.09969471826061,101.34015936387794,99.12779234637269
74,77.91513857338039,146.93752395553852,77.91513857338039,146.93752395553852,117.76119699416088,153.70793407435798,178.58695398917814,146.93752395553852,156.3303861378296,89.0747766300907,106.85359186529313,116.88447628333435,101.70426705205847,99.50064704930885,158.822006861565,96.97718796695032,163.33065388546711,111.2767894336487,165.32875252505045,85.16217557049455,171.97288103432115,135.61119894715299,100.90098366041481,77.18035936157806,100.90098366041481,96.78880776681268
75,75.14911787736793,146.20160981218856,75.14911787736793,146.20160981218856,116.60670953887598,149.8321195860483,181.1316616277989,146.20160981218856,156.97846804191119,85.96500220331367,102.45329468831247,103.53838556159027,101.6335344129332,100.85707051833674,159.2035581470322,92.81312538857614,162.09231395595828,101.70380158462733,165.942348346875,81.97402555987155,175.28345675132482,134.18782192166142,99.96763298953448,78.66754495413697,99.96763298953448,95.40815248547662
76,75.53442441828267,141.49175929474896,75.53442441828267,141.49175929474896,119.93818080386384,149.14526638558837,180.66581591310108,141.49175929474896,154.23535821396848,84.02090508506515,107.18063556593987,104.65441885489852,106.55023792399581,102.45596101301952,157.73321328937448,94.17941384359271,160.89475868081337,103.36120835967557,161.5933788145828,84.14933981239204,174.07592975909935,132.54012095452157,105.75522843745864,82.31457136126757,105.75522843745864,99.68343344667922
77,84.80057109885134,142.1295515523189,84.80057109885134,142.1295515523189,119.95507189201862,147.0356458413185,171.69474226380856,142.1295515523189,154.51455479966086,89.35751070602615,108.6109367098617,114.08988504747342,104.3080957357259,101.593527485479,156.98197391025604,97.4280749648142,158.97182803170378,103.93659452835294,158.26793184107964,88.2099881853819,168.76478710719834,136.0270215132114,103.34348403408964,83.15553773054627,103.34348403408964,98.79209168885359
78,80.44243780240949,143.3560751245688,80.44243780240949,143.3560751245688,118.24691200445078,148.7527788424684,175.7070883172143,143.3560751245688,155.41695793951112,88.65122718955692,104.34626604243877,98.62866880692584,103.79518847953531,96.64154731080414,157.86009147700256,97.1714463764366,160.5571349647897,106.57715479141264,166.0774806191428,86.96276627137641,170.7526552402819,135.397388841304,103.03819062457359,79.86933889224409,103.03819062457359,93.9119012294303
79,80.37539057698478,143.15983135300883,80.37539057698478,143.15983135300883,118.00756793324831,148.85090072824838,175.7621099033518,143.15983135300883,155.1653244622663,91.19132461391054,104.01604976008451,100.05667815989437,103.56199678498515,98.47320725626389,158.03710692273086,100.58450179443787,160.09459838608777,107.31425313486744,160.32621789421705,89.61348114802469,170.07286961420863,135.3618287678136,102.59131536106874,80.13658244791715,102.59131536106874,95.08803883812973
80,75.48855171784565,145.26945189727866,75.48855171784565,145.26945189727866,115.31405375410299,147.72249904177846,180.1333715003659,145.26945189727866,158.91416428577782,85.99848052861032,106.63346457271682,114.15715118267627,105.78221071812779,110.86559675605383,161.5270008453694,94.81926892626953,162.74575439607906,98.93371195954757,168.04359691910088,82.40230137792346,174.4913012433462,133.85594949463373,104.7499177455507,79.65766603641495,104.7499177455507,106.87401600121805
81,73.5269304609453,143.99386738213875,73.5269304609453,143.99386738213875,116.70975272576153,149.8811805289383,182.94202562725633,143.99386738213875,158.10030111623428,84.76372475586885,101.42317783972807,99.88104703530189,100.96613392600905,98.38612375335181,160.27446586484183,91.45511580976505,163.630418721057,101.78367666687473,167.69806983175187,82.72365603799435,176.67597462448487,131.77155159307438,99.49691491609791,78.71107298551568,99.49691491609791,93.58052490765724
82,73.81968919005152,142.42391720965887,73.81968919005152,142.42391720965887,117.0041183831015,148.3112303564584,182.2551724267964,142.42391720965887,157.76852295854033,84.81278233401451,102.38325179359335,100.48853058765837,101.89434662997854,98.88939385305848,160.1598820651506,91.95980133645885,162.87978903724215,100.08874640400842,166.39016343536795,82.9014106570755,176.72670977267876,131.2789264863146,100.65192246392107,82.29921707967617,100.65192246392107,94.8256075162414
83,74.89748426371706,141.39363740896894,74.89748426371706,141.39363740896894,118.08345912668142,147.28095055576847,181.37207545477645,141.39363740896894,157.33398000406157,85.52211334641896,104.46261283644623,102.72916980138274,103.86312996866374,100.76834969355998,159.72349690659013,92.663626581226,161.64800184928168,98.4153655641727,165.95562048088917,83.61074166947994,175.20152323218673,131.1025807651055,102.59190509798417,83.14293334242544,102.59190509798417,96.61036049661556
84,74.07974936213604,144.92602529704868,74.07974936213604,144.92602529704868,115.67455162396605,148.5565350709084,182.39743395436085,144.92602529704868,156.09542810405506,86.4094205249643,103.27120278044153,109.21813834688825,102.49003273186088,106.74058348104802,158.68599971513987,93.52695752990009,161.84214650238525,102.1983995603409,163.15073744411137,82.96831623740573,175.48483043862058,135.93878490434943,100.77411246723457,80.38866635745414,100.77411246723457,101.29837968848955
85,76.5642979021839,141.73706400919892,76.5642979021839,141.73706400919892,114.21192914758834,143.69950172479875,179.18824191109923,141.73706400919892,155.97538070250616,90.08563413857337,107.41883844782257,121.48030322186963,106.53686547057124,118.59549959979492,158.15319121137676,95.91045293529838,160.01619972725894,100.89329555524559,158.63228180783656,88.8183573185321,174.09857283544437,135.84220833559561,105.60551024275652,108.17879236618248,105.60551024275652,115.54917391415825
86,74.37411501947602,144.92602529704868,74.37411501947602,144.92602529704868,115.96891728130603,148.5565350709084,181.7105807539009,144.92602529704868,156.58176804193528,86.4094205249643,103.78256011794281,109.90634803184389,102.82779672523311,106.87822541803915,158.90725382106694,92.97638978193558,161.7830062296787,101.09726406441192,163.6668376561496,83.03001567152089,175.01129897379957,136.1307591848897,101.06847812457454,80.38866635745414,101.06847812457454,101.29837968848955
87,73.23396916557601,145.12226906860866,73.23396916557601,145.12226906860866,114.73329127956656,148.26216941356842,182.92800189666121,145.12226906860866,154.8170420597635,85.65022940740434,102.26466633518453,108.7167433473501,101.82889202339148,107.33464380506385,157.37010168003619,92.1315488399151,160.3099885155017,99.59488636826086,160.7511732714235,83.31271295945785,176.21412523678987,136.1550563657908,99.83285212283506,80.0949027983859,99.83285212283506,101.00401403114957
88,72.41090356259288,142.42391720965887,72.41090356259288,142.42391720965887,115.97608641074066,148.3112303564584,183.6801875989354,142.42391720965887,157.59698960817678,82.84489998469107,104.05967953609532,108.08211494707825,103.56304852457347,106.40551675027629,159.69602871805145,88.940952200256,161.42792588470314,93.97074679066186,165.24555186452082,81.07909025185762,177.27863466844175,135.45919866064688,101.90268519827494,79.30964749021311,101.90268519827494,100.80022409974703
89,73.88533177374791,142.66922192410885,73.88533177374791,142.66922192410885,117.20036215466146,148.55653507090838,182.45141619835638,142.66922192410885,157.87947566896975,85.41139667101862,102.54720723249898,100.62822492469944,102.18194783513903,99.43351526841869,160.2171613950251,92.39800284809887,162.8377070939331,100.22998837260585,166.50111614579737,83.5000249940796,177.13456229300294,132.99367804002378,100.84816623548105,80.19811431342285,100.84816623548105,95.07091223069139
90,74.11672048858807,144.92602529704868,74.11672048858807,144.92602529704868,115.57642973818605,148.5565350709084,181.80870263968086,144.92602529704868,156.76520334043607,85.83349768334355,102.95608921450022,108.52992866193264,102.34851251004861,106.6029415440569,159.44085879287326,93.38931559290896,162.462835900228,101.92311568635867,164.73590665642723,82.03166722321969,175.5786828333808,135.93878490434943,100.67599058145457,81.3244714145317,100.67599058145457,101.29837968848955
91,74.31160961567801,144.04292832502875,74.31160961567801,144.04292832502875,115.78935651701133,147.47719432732848,181.0404105607062,144.04292832502875,156.41384070962044,87.38210598022738,104.4513058364133,110.39210157018854,103.66469129430992,107.81920133541203,158.8250283399831,94.00678954871705,161.33868171687539,100.91299544206453,164.35106371718382,83.51086365672401,175.1119120834049,134.59945793422852,102.01908626928044,81.93663685244078,102.01908626928044,102.43666983030366
92,79.93060578224845,142.47297815254888,79.93060578224845,142.47297815254888,118.86531856541035,149.34151015714835,176.26662174670585,142.47297815254888,155.2313086728368,88.37324856243899,106.36108685085571,105.73407186667696,110.08219852741709,118.71113047466214,158.39336436444677,98.71586670113396,160.3366223096949,105.07197703973894,164.82907738835442,86.33317984456446,170.63372517318447,133.49326866345731,104.93389453044595,81.7568840616687,104.93389453044595,100.75686075434115
93,78.7089749998139,143.74856266768876,78.7089749998139,143.74856266768876,117.63879499316043,150.6170946722882,176.9730993243218,143.74856266768876,156.01992779717432,89.06822201948901,102.78698092006202,102.03899972205467,102.42102756618439,100.84202023628094,158.07440276631195,95.78810685190295,161.40864443497492,106.69391994450807,166.61502993818095,87.00874278997446,172.3436480359132,133.77295585512613,101.17471562821719,80.28841830353147,101.17471562821719,96.7655175705329
94,73.92152229377058,145.51475661172864,73.92152229377058,145.51475661172864,115.39686897389134,148.94902261402837,182.11975130428613,145.51475661172864,156.4571077098496,86.82918379778391,102.12636922361891,106.860374581302,101.81878857338762,105.88485338972092,159.10902218687738,94.31795926097394,161.92197358611446,102.26148896384836,165.3134447276175,82.60492773097967,173.95047644609662,133.28379633070654,100.05384251547478,80.31507269926412,100.05384251547478,100.28715964599313
95,72.6948939088664,142.2276734380989,72.6948939088664,142.2276734380989,115.87571669663159,148.11498658489842,183.5798178848263,142.2276734380989,158.6443890029235,83.78719358829997,103.3785917447777,105.92539980238635,103.08998634675085,104.95108430719327,161.1390762813552,91.03229151872068,163.10405240865379,96.73899656199444,166.0664742571489,81.23156468708012,175.922006261667,131.34917368259374,101.3842936659738,78.1720314097434,101.3842936659738,99.19276232056194
